,MoH,AL-21,M2,VT,WeN3,SWAN-1,SMA-27,E09F3,BRM9,congo,A8P,MK4,petro,CANT
ko:K01992,11.0,11.0,9.0,8.0,6.0,8.0,8.0,8.0,9.0,7.0,12.0,9.0,9.0,6.0
ko:K01990,11.0,9.0,8.0,7.0,5.0,8.0,7.0,8.0,8.0,6.0,12.0,8.0,8.0,6.0
ko:K07011,8.0,5.0,8.0,5.0,3.0,5.0,7.0,6.0,5.0,7.0,6.0,8.0,5.0,2.0
ko:K02003,8.0,7.0,10.0,6.0,4.0,6.0,4.0,5.0,7.0,6.0,6.0,10.0,3.0,2.0
ko:K02004,7.0,6.0,9.0,7.0,4.0,7.0,4.0,6.0,7.0,7.0,6.0,9.0,5.0,2.0
ko:K07052,7.0,4.0,11.0,3.0,7.0,4.0,3.0,5.0,7.0,7.0,4.0,11.0,5.0,5.0
ko:K01449,6.0,0.0,6.0,0.0,1.0,7.0,0.0,4.0,4.0,3.0,5.0,6.0,2.0,0.0
ko:K00123,6.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
ko:K11261,6.0,3.0,6.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0
ko:K02016,6.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0
ko:K00125,5.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0
ko:K09809,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ko:K03975,5.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,2.0,5.0,1.0,1.0
ko:K13993,5.0,7.0,5.0,8.0,3.0,4.0,9.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0
ko:K10716,5.0,5.0,5.0,7.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0
ko:K03294,5.0,3.0,5.0,7.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0
ko:K00577,5.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
ko:K02007,4.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0
ko:K00320,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
ko:K07322,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ko:K07729,4.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,0.0
ko:K04763,4.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0
ko:K07027,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0
ko:K03622,4.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
ko:K07038,4.0,4.0,4.0,3.0,2.0,2.0,4.0,6.0,2.0,4.0,2.0,4.0,2.0,4.0
ko:K10947,4.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0
ko:K07090,4.0,4.0,6.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0
ko:K15256,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0
ko:K03552,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0
ko:K07079,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,1.0
ko:K03499,3.0,4.0,3.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0
ko:K02230,3.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0
ko:K01607,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
ko:K05601,3.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0
ko:K04069,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0
ko:K03609,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0
ko:K02039,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
ko:K03593,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0
ko:K07013,3.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0
ko:K19824,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K02009,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
ko:K07098,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ko:K03709,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0
ko:K07321,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0
ko:K07238,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
ko:K03799,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0
ko:K02006,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
ko:K07005,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0
ko:K08094,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
"ko:K07151,ko:K21306",3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
ko:K02485,3.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0
ko:K01952,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ko:K00400,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0
ko:K00390,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0
ko:K07463,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
ko:K21306,3.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0
ko:K06921,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0
ko:K07725,3.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0
ko:K03072,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
ko:K03422,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0
ko:K06987,3.0,4.0,3.0,6.0,3.0,1.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0
ko:K03750,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
ko:K01895,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0
ko:K15635,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01485,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
ko:K02051,2.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,3.0,0.0,2.0
ko:K03724,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
ko:K01580,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
ko:K04796,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
ko:K01142,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
ko:K00205,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K02013,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
ko:K22447,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K07076,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0
ko:K02015,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
ko:K01821,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0
ko:K00003,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K02008,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
ko:K01091,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K02548,2.0,2.0,2.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0
ko:K00202,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K15888,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K14126,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K14128,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
ko:K01738,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
ko:K06988,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0
ko:K14654,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
ko:K01090,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ko:K01784,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
ko:K00939,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
ko:K03120,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K06910,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0
ko:K04034,2.0,1.0,2.0,4.0,0.0,1.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0
ko:K01537,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
ko:K02319,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0
ko:K14127,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
ko:K21636,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K01915,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0
ko:K01421,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0
ko:K00641,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
ko:K01925,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
ko:K13280,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
ko:K01251,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
ko:K00672,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01710,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0
"ko:K00661,ko:K21379",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ko:K10563,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0
ko:K03074,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K02938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ko:K02977,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K10747,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K03147,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"ko:K02039,ko:K09718",2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
ko:K19710,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0
ko:K03718,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0
ko:K13652,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ko:K00059,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0
ko:K03231,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01912,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
ko:K03307,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
ko:K07503,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
ko:K08963,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
ko:K00666,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K01678,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K14445,2.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K00052,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K03320,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K04751,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
ko:K06945,2.0,4.0,3.0,7.0,4.0,4.0,7.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0
ko:K22482,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ko:K22480,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ko:K07006,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0
ko:K03136,2.0,2.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K01507,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0
ko:K01689,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
ko:K06863,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K13812,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
ko:K00852,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0
ko:K08481,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ko:K03574,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
ko:K07284,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
ko:K03406,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0
ko:K06384,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
ko:K06153,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K02035,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ko:K07131,2.0,3.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0
"ko:K06945,ko:K07131",2.0,0.0,4.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0
ko:K02040,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
"ko:K00311,ko:K17830",2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K07464,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
ko:K17686,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K04719,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0
ko:K04084,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K02858,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K07732,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K14475,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ko:K07333,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K06206,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K06989,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
"ko:K00697,ko:K16055",2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0
ko:K01677,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01647,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
ko:K03154,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
ko:K00441,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0
ko:K06950,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
ko:K00215,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0
ko:K03657,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
ko:K03498,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
ko:K06919,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ko:K07095,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K02472,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0
ko:K15778,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
ko:K03146,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
ko:K01814,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01007,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K09154,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
ko:K01951,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K01338,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0
ko:K00230,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K00560,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
ko:K07504,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ko:K10726,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ko:K01652,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K10725,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
ko:K13525,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
